transaction_id,transaction_date,transaction_type,document_no,business_name,branch,sales_channel,customer_type,customer_id,supplier_name,product_category,product_name,quantity,unit_price_kes,discount_pct,gross_sales_kes,net_sales_kes,unit_cost_kes,cogs_kes,gross_profit_kes,expense_category,expense_amount_kes,cash_in_kes,cash_out_kes,amount_received_kes,accounts_receivable_change_kes,accounts_payable_change_kes,inventory_qty_change,inventory_value_change_kes,payment_method,salesperson_or_staff,manual_entry_flag
TXN-00037,2025-01-10,SALE,INV-2501-0037,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1058,,Plumbing,20mm PVC Pipe 6m,1,841.47,0.05,841.47,799.4,590.45,590.45,208.95,,0,799.4,0,799.4,-0.0,0,-1,-590.45,,JK,0
TXN-01327,2025-12-30,SALE,INV-2512-1327,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1108,,Plumbing,PVC Elbow 20mm,3,78.46,0.08,235.38,216.55,42.08,126.24,90.31,,0,216.55,0,216.55,-0.0,0,-3,-126.24,,CN,0
TXN-01762,2026-04-28,SALE,INV-2604-1762,Rongai Home & Agro Supplies,Kiserian,Walk-in,Reseller,CUS-1002,,Hardware,Hammer 16oz,12,854.01,0.1178,10248.12,9040.89,552.21,6626.52,2414.37,,0,4520.44,0,4520.44,-4520.45,0,-12,-6626.52,,ER,0
TXN-00187,2025-02-24,SALE,INV-2502-0187,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Farmer,CUS-1141,,Building Materials,Cement 50kg,4,753.22,0.01,3012.88,2982.75,633.34,2533.36,449.39,,0,2982.75,0,2982.75,-0.0,0,-4,-2533.36,,JK,0
TXN-00232,2025-03-07,PURCHASE,GRN-2503-0232,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Eastlands Hardware Wholesalers,Animal Feeds,Dairy Meal 25kg,3,1920.72,0,0,0,1920.72,5762.16,0,Purchase,0,2016.76,3745.4,0,0,0,3,5762.16,,AM,0
TXN-01372,2026-01-11,SALE,INV-2601-1372,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Farmer,CUS-1138,,Electrical,Socket 13A,1,390.3,0.02,390.3,382.49,240.57,240.57,141.92,,0,382.49,0,382.49,-0.0,0,-1,-240.57,,BM,0
TXN-00848,2025-08-27,EXPENSE,EXP-2508-0848,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Transport,10054,0,10054,0,0,0,0,0,Cash,BM,0
TXN-01243,2025-12-10,SALE,INV-2512-1243,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Reseller,CUS-1174,,Agro Inputs,DAP Fertilizer 50kg,14,5305.53,0.0327,74277.42,71848.55,4240.15,59362.1,12486.45,,0,71848.55,0,71848.55,-0.0,0,-14,-59362.1,,AM,0
TXN-00437,2025-04-30,SALE,INV-2504-0437,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1081,,Plumbing,PVC Tee 20mm,7,80.31,0.05,562.17,534.06,49.11,343.77,190.29,,0,534.06,0,534.06,-0.0,0,-7,-343.77,,BM,0
TXN-00836,2025-08-23,SALE,INV-2508-0836,Rongai Home & Agro Supplies,Kiserian,Phone Order,Reseller,CUS-1076,,Building Materials,Cement 50kg,3,746.33,0.0597,2238.99,2105.32,637.51,1912.53,192.79,,0,2105.32,0,2105.32,-0.0,0,-3,-1912.53,,JK,0
TXN-00759,2025-08-04,SALE,INV-2508-0759,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1035,,Plumbing,PVC Tee 20mm,2,89.51,0.03,179.02,173.65,48.48,96.96,76.69,,0,173.65,0,173.65,-0.0,0,-2,-96.96,,AM,0
TXN-00493,2025-05-15,EXPENSE,EXP-2505-0493,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Bank Charges,736,0,736,0,0,0,0,0,Bank Transfer,DK,0
TXN-02194,2025-09-08,STOCK_ADJUSTMENT,ADJ-2509-2194,Rongai Home & Agro Supplies,Ongata Rongai,Stock Count,,,,Plumbing,PVC Elbow 20mm,4,0,0,0,0,0,0,0,Stock Adjustment,0,0,0,0,0,0,4,172,Manual count variance,BM,0
TXN-01962,2026-06-28,SALE,INV-2606-1962,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Reseller,CUS-1019,,Animal Feeds,Mineral Lick 2kg,3,638.31,0.1074,1914.93,1709.27,436.32,1308.96,400.31,,0,1709.27,0,1709.27,-0.0,0,-3,-1308.96,,AM,1
TXN-00385,2025-04-18,SALE,INV-2504-0385,Rongai Home & Agro Supplies,Kiserian,Walk-in,Contractor,CUS-1155,,Building Materials,2x2 Timber 12ft,8,519.7,0.0239,4157.6,4058.23,372.95,2983.6,1074.63,,0,4058.23,0,4058.23,-0.0,0,-8,-2983.6,,AM,0
TXN-00242,2025-03-11,SALE,INV-2503-0242,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1122,,Plumbing,PVC Tee 20mm,1,81.46,0,81.46,81.46,47.23,47.23,34.23,,0,81.46,0,81.46,-0.0,0,-1,-47.23,,BM,0
TXN-00588,2025-06-14,SALE,INV-2506-0588,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Institution,CUS-1154,,Plumbing,PVC Elbow 20mm,13,78.45,0.0728,1019.85,945.6,42.57,553.41,392.19,,0,472.8,0,472.8,-472.8,0,-13,-553.41,,ER,0
TXN-01416,2026-01-24,SALE,INV-2601-1416,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Contractor,CUS-1043,,Building Materials,Damp Proof Course 20m,10,1322.99,0.0792,13229.9,12182.09,943.63,9436.3,2745.79,,0,4872.84,0,4872.84,-7309.25,0,-10,-9436.3,,BM,0
TXN-00222,2025-03-05,PURCHASE,GRN-2503-0222,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Nairobi Electrical Mart,Building Materials,Cement 50kg,3,652.12,0,0,0,652.12,1956.36,0,Purchase,0,0.0,1956.36,0,0,0,3,1956.36,,AM,0
TXN-02152,2026-08-22,SALE,INV-2608-2152,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1014,,Plumbing,PVC Tee 20mm,4,82.78,0.02,331.12,324.5,54.66,218.64,105.86,,0,324.5,0,324.5,-0.0,0,-4,-218.64,,CN,0
TXN-02190,07/09/2025,STOCK_ADJUSTMENT,ADJ-2509-2190,Rongai Home & Agro Supplies,Kiserian,Stock Count,,,,Plumbing,25mm PVC Pipe 6m,-2,0,0,0,0,0,0,0,Stock Adjustment,0,0,0,0,0,0,-2,-1520,Manual count variance,BM,0
TXN-01449,2026-02-03,SALE,INV-2602-1449,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1079,,Animal Feeds,Dairy Meal 25kg,1,2444.71,0.02,2444.71,2395.82,2052.72,2052.72,343.1,,0,2395.82,0,2395.82,-0.0,0,-1,-2052.72,,CN,0
TXN-00889,2025-09-08,SALE,INV-2509-0889,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1046,,Building Materials,Cement 50kg,2,796.05,0.01,1592.1,1576.18,660.75,1321.5,254.68,,0,1576.18,0,1576.18,-0.0,0,-2,-1321.5,,DK,0
TXN-01078,2025-10-27,PURCHASE,GRN-2510-1078,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Rift Valley Cement Depot,Building Materials,Cement 50kg,10,647.45,0,0,0,647.45,6474.5,0,Purchase,0,3237.25,3237.25,0,0,0,10,6474.5,,ER,0
TXN-01093,2025-10-31,SALE,INV-2510-1093,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1053,,Electrical,Socket 13A,3,420.9,0.01,1262.7,1250.07,219.15,657.45,592.62,,0,1250.07,0,1250.07,-0.0,0,-3,-657.45,,ER,0
TXN-00469,2025-05-09,SALE,INV-2505-0469,Rongai Home & Agro Supplies,Kiserian,Phone Order,Farmer,CUS-1101,,Building Materials,Cement 50kg,6,839.77,0.03,5038.62,4887.46,644.11,3864.66,1022.8,,0,4887.46,0,4887.46,-0.0,0,-6,-3864.66,,ER,0
TXN-00028,2025-01-08,SALE,INV-2501-0028,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1132,,Paints,Paint Brush 4in,2,187.75,0.02,375.5,367.99,96.6,193.2,174.79,,0,367.99,0,367.99,-0.0,0,-2,-193.2,,DK,0
TXN-00881,2025-09-05,EXPENSE,EXP-2509-0881,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Security,11475,0,11475,0,0,0,0,0,Bank Transfer,BM,0
TXN-00508,2025-05-21,PURCHASE,GRN-2505-0508,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Eastlands Hardware Wholesalers,Paints,Paint Brush 4in,11,94.8,0,0,0,94.8,1042.8,0,Purchase,0,364.98,677.82,0,0,0,11,1042.8,,JK,0
TXN-00878,2025-09-05,SALE,INV-2509-0878,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1099,,Plumbing,PVC Tee 20mm,1,88.68,0.03,88.68,86.02,49.88,49.88,36.14,,0,86.02,0,86.02,-0.0,0,-1,-49.88,,JK,0
TXN-00349,2025-04-08,SALE,INV-2504-0349,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Contractor,CUS-1041,,Plumbing,25mm PVC Pipe 6m,7,1099.49,0.0309,7696.43,7458.61,783.25,5482.75,1975.86,,0,7458.61,0,7458.61,-0.0,0,-7,-5482.75,,DK,0
TXN-02062,2026-07-27,PURCHASE,GRN-2607-2062,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Eastlands Hardware Wholesalers,Plumbing,Basin Tap Chrome,19,973.28,0,0,0,973.28,18492.32,0,Purchase,0,9246.16,9246.16,0,0,0,19,18492.32,,CN,0
TXN-01197,2025-11-28,SALE,INV-2511-1197,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1055,,Building Materials,Cement 50kg,1,832.22,0.08,832.22,765.64,642.9,642.9,122.74,,0,765.64,0,765.64,-0.0,0,-1,-642.9,,AM,0
TXN-01325,2025-12-30,SALE,INV-2512-1325,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Reseller,CUS-1086,,Agro Inputs,DAP Fertilizer 50kg,9,5476.12,0.0666,49285.08,46002.69,4260.27,38342.43,7660.26,,0,46002.69,0,46002.69,-0.0,0,-9,-38342.43,,DK,0
TXN-01338,2026-01-02,SALE,INV-2601-1338,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Farmer,CUS-1103,,Building Materials,Galvanized Roofing Sheet 3m,2,1134.59,0,2269.18,2269.18,944.25,1888.5,380.68,,0,2269.18,0,2269.18,-0.0,0,-2,-1888.5,,CN,1
TXN-01116,2025-11-05,PURCHASE,GRN-2511-1116,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Rift Valley Cement Depot,Building Materials,Cement 50kg,9,674.55,0,0,0,674.55,6070.95,0,Purchase,0,6070.95,0.0,0,0,0,9,6070.95,,DK,0
TXN-01476,2026-02-10,SALE,INV-2602-1476,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1113,,Hardware,Panga,2,909.78,0.03,1819.56,1764.97,605.68,1211.36,553.61,,0,1764.97,0,1764.97,-0.0,0,-2,-1211.36,,AM,0
TXN-01232,2025-12-08,SALE,INV-2512-1232,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Farmer,CUS-1135,,Plumbing,Basin Tap Chrome,2,1406.72,0.08,2813.44,2588.36,975.05,1950.1,638.26,,0,2588.36,0,2588.36,-0.0,0,-2,-1950.1,,AM,0
TXN-01113,2025-11-05,SALE,INV-2511-1113,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1008,,Hardware,Spade Steel,1,1349.93,0.05,1349.93,1282.43,770.42,770.42,512.01,,0,1282.43,0,1282.43,-0.0,0,-1,-770.42,,BM,0
TXN-00252,2025-03-14,SALE,INV-2503-0252,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1137,,Building Materials,Galvanized Roofing Sheet 3m,1,1228.87,0.01,1228.87,1216.58,920.5,920.5,296.08,,0,1216.58,0,1216.58,-0.0,0,-1,-920.5,,DK,0
TXN-02150,2026-08-21,SALE,INV-2608-2150,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Farmer,CUS-1171,,Plumbing,25mm PVC Pipe 6m,5,1115.08,0.03,5575.4,5408.14,855.49,4277.45,1130.69,,0,5408.14,0,5408.14,-0.0,0,-5,-4277.45,,AM,0
TXN-00860,2025-08-31,SALE,INV-2508-0860,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1080,,Electrical,Socket 13A,1,420.02,0.08,420.02,386.42,216.33,216.33,170.09,,0,386.42,0,386.42,-0.0,0,-1,-216.33,,ER,0
TXN-00151,2025-02-12,SALE,INV-2502-0151,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1055,,Plumbing,PVC Elbow 20mm,1,71.08,0.01,71.08,70.37,42.73,42.73,27.64,,0,70.37,0,70.37,-0.0,0,-1,-42.73,,ER,0
TXN-00874,2025-09-03,PURCHASE,GRN-2509-0874,Rongai Home & Agro Supplies,Kiserian,Supplier,,,AgroLink Kenya,Agro Inputs,DAP Fertilizer 50kg,4,4285.98,0,0,0,4285.98,17143.92,0,Purchase,0,0.0,17143.92,0,0,0,4,17143.92,,AM,0
TXN-02265,2026-03-07,SUPPLIER_PAYMENT,SP-2603-2265,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,AgroLink Kenya,,,0,0,0,0,0,0,0,0,Supplier Payment,0,0,9834.0,0,0,0,0,0,M-PESA,BM,0
TXN-00043,2025-01-13,SALE,INV-2501-0043,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1008,,Plumbing,PVC Elbow 20mm,1,74.94,0,74.94,74.94,44.55,44.55,30.39,,0,74.94,0,74.94,-0.0,0,-1,-44.55,,BM,0
TXN-00815,2025-08-18,EXPENSE,EXP-2508-0815,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Security,10463,0,10463,0,0,0,0,0,Bank Transfer,CN,0
TXN-00811,2025-08-18,SALE,INV-2508-0811,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Reseller,CUS-1107,,Agro Inputs,Maize Seed 2kg,5,643.96,0.0586,3219.8,3031.12,450.49,2252.45,778.67,,0,1515.56,0,1515.56,-1515.56,0,-5,-2252.45,,AM,0
TXN-01574,2026-03-10,CUSTOMER_PAYMENT,RCPT-2603-1574,Rongai Home & Agro Supplies,Kiserian,Collections,Contractor,CUS-1104,,,,0,0,0,0,0,0,0,0,Customer Collection,0,8231.0,0,8231.0,8231.0,0,0,0,Mpesa,DK,0
TXN-02171,2026-08-27,SALE,INV-2608-2171,Rongai Home & Agro Supplies,Kiserian,Phone Order,Contractor,CUS-1063,,Animal Feeds,Chicken Feed 10kg,3,923.6,0.0773,2770.8,2556.62,811.66,2434.98,121.64,,0,1022.65,0,1022.65,-1533.97,0,-3,-2434.98,,DK,0
TXN-01321,2025-12-29,SALE,INV-2512-1321,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1052,,Building Materials,Damp Proof Course 20m,1,1250.78,0,1250.78,1250.78,868.52,868.52,382.26,,0,1250.78,0,1250.78,-0.0,0,-1,-868.52,,AM,0
TXN-01096,2025-10-31,PURCHASE,GRN-2510-1096,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Eastlands Hardware Wholesalers,Plumbing,20mm PVC Pipe 6m,3,577.14,0,0,0,577.14,1731.42,0,Purchase,0,606.0,1125.42,0,0,0,3,1731.42,,DK,0
TXN-02087,2026-08-03,PURCHASE,GRN-2608-2087,Rongai Home & Agro Supplies,Kiserian,Supplier,,,AgroLink Kenya,Hardware,Spade Steel,3,816.57,0,0,0,816.57,2449.71,0,Purchase,0,1224.86,1224.85,0,0,0,3,2449.71,,DK,0
TXN-02254,2025-07-30,SUPPLIER_PAYMENT,SP-2507-2254,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Rift Valley Cement Depot,,,0,0,0,0,0,0,0,0,Supplier Payment,0,0,13454.0,0,0,0,0,0,Cash,CN,0
TXN-00718,2025-07-22,SALE,INV-2507-0718,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1172,,Hardware,Panga,1,995.09,0.01,995.09,985.14,557.0,557.0,428.14,,0,985.14,0,985.14,-0.0,0,-1,-557.0,,ER,0
TXN-00229,2025-03-07,SALE,INV-2503-0229,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1155,,Building Materials,Cement 50kg,1,758.49,0,758.49,758.49,642.3,642.3,116.19,,0,758.49,0,758.49,-0.0,0,-1,-642.3,,AM,0
TXN-00376,2025-04-15,SALE,INV-2504-0376,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1169,,Paints,Gloss Paint 4L,1,2606.3,0.03,2606.3,2528.11,1832.93,1832.93,695.18,,0,2528.11,0,2528.11,-0.0,0,-1,-1832.93,,CN,0
TXN-01383,2026-01-14,SALE,INV-2601-1383,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Contractor,CUS-1160,,Plumbing,PVC Elbow 20mm,13,72.15,0.0686,937.95,873.61,46.58,605.54,268.07,,0,873.61,0,873.61,-0.0,0,-13,-605.54,,JK,0
TXN-01586,2026-03-13,PURCHASE,GRN-2603-1586,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Nairobi Electrical Mart,Plumbing,Basin Tap Chrome,3,974.94,0,0,0,974.94,2924.82,0,Purchase,0,2924.82,0.0,0,0,0,3,2924.82,,AM,0
TXN-01201,2025-11-29,CUSTOMER_PAYMENT,RCPT-2511-1201,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1125,,,,0,0,0,0,0,0,0,0,Customer Collection,0,20142.0,0,20142.0,20142.0,0,0,0,Bank Transfer,AM,0
TXN-00471,2025-05-09,CUSTOMER_PAYMENT,RCPT-2505-0471,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1014,,,,0,0,0,0,0,0,0,0,Customer Collection,0,15398.0,0,15398.0,15398.0,0,0,0,M-PESA,ER,0
TXN-01997,2026-07-08,SALE,INV-2607-1997,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Farmer,CUS-1091,,Electrical,Switch 1 Gang,1,246.57,0.05,246.57,234.24,167.37,167.37,66.87,,0,234.24,0,234.24,-0.0,0,-1,-167.37,,AM,0
TXN-00054,2025-01-16,EXPENSE,EXP-2501-0054,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Miscellaneous,7354,0,7354,0,0,0,0,0,Bank Transfer,DK,0
TXN-01976,2026-07-02,SALE,INV-2607-1976,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1171,,Electrical,Socket 13A,1,385.86,0,385.86,385.86,250.54,250.54,135.32,,0,385.86,0,385.86,-0.0,0,-1,-250.54,,CN,0
TXN-02264,2026-08-28,SUPPLIER_PAYMENT,SP-2608-2264,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Eastlands Hardware Wholesalers,,,0,0,0,0,0,0,0,0,Supplier Payment,0,0,6992.0,0,0,0,0,0,Cash,DK,0
TXN-00806,2025-08-15,EXPENSE,EXP-2508-0806,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Repairs,4512,0,4512,0,0,0,0,0,Bank Transfer,ER,0
TXN-01606,2026-03-18,SALE,INV-2603-1606,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Reseller,CUS-1046,,,PVC Elbow 20mm,12,79.05,0.0667,948.6,885.33,44.78,537.36,347.97,,0,442.67,0,442.67,-442.66,0,-12,-537.36,,ER,0
TXN-01832,2026-05-19,SALE,INV-2605-1832,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Contractor,CUS-1094,,Paints,Paint Brush 4in,14,188.69,0.0702,2641.66,2456.22,108.39,1517.46,938.76,,0,614.05,0,614.05,-1842.17,0,-14,-1517.46,,JK,0
TXN-00739,2025-07-29,SALE,INV-2507-0739,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Reseller,CUS-1115,,Building Materials,Galvanized Roofing Sheet 3m,10,1263.85,0.0421,12638.5,12106.42,913.07,9130.7,2975.72,,0,12106.42,0,12106.42,-0.0,0,-10,-9130.7,,BM,0
TXN-00154,2025-02-13,SALE,INV-2502-0154,Rongai Home & Agro Supplies,Kiserian,Phone Order,Retail,CUS-1047,,Electrical,Electrical Cable 1.5mm 90m,1,7643.68,0.02,7643.68,7490.81,5983.53,5983.53,1507.28,,0,7490.81,0,7490.81,-0.0,0,-1,-5983.53,,DK,0
TXN-00391,2025-04-19,SALE,INV-2504-0391,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Farmer,CUS-1003,,Building Materials,Galvanized Roofing Sheet 3m,1,1144.4,0,1144.4,1144.4,864.24,864.24,280.16,,0,1144.4,0,1144.4,-0.0,0,-1,-864.24,,BM,0
TXN-00137,2025-02-08,SALE,INV-2502-0137,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1072,,Building Materials,Cement 50kg,5,840.93,0.05,4204.65,3994.42,650.38,3251.9,742.52,,0,3994.42,0,3994.42,-0.0,0,-5,-3251.9,,ER,1
TXN-01013,2025-10-09,REFUND,REF-2510-1013,Rongai Home & Agro Supplies,Kiserian,Counter,Retail,CUS-1161,,Plumbing,20mm PVC Pipe 6m,-1,882.44,0,0,856.43,582.04,0,-856.43,Customer Refund,856.43,0,856.43,0,0,856.43,0,0,refund,DK,0
TXN-02127,2026-08-14,SALE,INV-2608-2127,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Contractor,CUS-1169,,Plumbing,20mm PVC Pipe 6m,11,868.52,0.0906,9553.72,8688.15,667.86,7346.46,1341.69,,0,0.0,0,0.0,-8688.15,0,-11,-7346.46,,AM,0
TXN-00195,2025-02-25,EXPENSE,EXP-2502-0195,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Internet,3500,0,3500,0,0,0,0,0,Cash,BM,0
TXN-00075,2025-01-21,SALE,INV-2501-0075,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1074,,Plumbing,20mm PVC Pipe 6m,1,801.81,0.01,801.81,793.79,604.05,604.05,189.74,,0,793.79,0,793.79,-0.0,0,-1,-604.05,,AM,0
TXN-00646,2025-07-02,SALE,INV-2507-0646,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Contractor,CUS-1040,,Building Materials,Cement 50kg,9,833.0,0.0589,7497.0,7055.43,667.87,6010.83,1044.6,,0,7055.43,0,7055.43,-0.0,0,-9,-6010.83,,BM,0
TXN-01584,2026-03-13,SALE,INV-2603-1584,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1126,,Hardware,Panga,2,969.33,0,1938.66,1938.66,615.6,1231.2,707.46,,0,1938.66,0,1938.66,-0.0,0,-2,-1231.2,,JK,0
TXN-00296,2025-03-27,SALE,INV-2503-0296,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Farmer,CUS-1142,,Household,Jerrycan 20L,1,805.63,0,805.63,805.63,477.76,477.76,327.87,,0,805.63,0,805.63,-0.0,0,-1,-477.76,,JK,0
TXN-01575,2026-03-11,SALE,INV-2603-1575,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1024,,Plumbing,Basin Tap Chrome,2,1499.71,0,2999.42,2999.42,1001.35,2002.7,996.72,,0,2999.42,0,2999.42,-0.0,0,-2,-2002.7,,BM,0
TXN-00608,2025-06-20,EXPENSE,EXP-2506-0608,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Electricity,11894,0,11894,0,0,0,0,0,M-PESA,JK,0
TXN-01516,2026-02-22,EXPENSE,EXP-2602-1516,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Internet,3500,0,3500,0,0,0,0,0,Cash,CN,0
TXN-01522,2026-02-24,SALE,INV-2602-1522,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Farmer,CUS-1016,,Household,Jerrycan 20L,1,740.87,0.05,740.87,703.83,500.97,500.97,202.86,,0,703.83,0,703.83,-0.0,0,-1,-500.97,,ER,0
TXN-02093,2026-08-05,SALE,INV-2608-2093,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Institution,CUS-1166,,Electrical,Socket 13A,13,376.02,0.0688,4888.26,4551.95,252.97,3288.61,1263.34,,0,4551.95,0,4551.95,-0.0,0,-13,-3288.61,,CN,0
TXN-00153,2025-02-13,SALE,INV-2502-0153,Rongai Home & Agro Supplies,Kiserian,Phone Order,Reseller,CUS-1128,,Building Materials,Galvanized Roofing Sheet 3m,3,1244.12,0.0628,3732.36,3497.97,918.69,2756.07,741.9,,0,3497.97,0,3497.97,-0.0,0,-3,-2756.07,,DK,0
TXN-01391,2026-01-16,SALE,INV-2601-1391,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1086,,Plumbing,20mm PVC Pipe 6m,1,831.2,0.03,831.2,806.26,601.82,601.82,204.44,,0,806.26,0,806.26,-0.0,0,-1,-601.82,,JK,0
TXN-02026,2026-07-17,SALE,INV-2607-2026,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Farmer,CUS-1163,,Agro Inputs,Maize Seed 2kg,2,632.13,0.03,1264.26,1226.33,473.74,947.48,278.85,,0,1226.33,0,1226.33,-0.0,0,-2,-947.48,,JK,0
TXN-02048,2026-07-24,SALE,INV-2607-2048,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1079,,Paints,Paint Brush 4in,1,174.68,0.08,174.68,160.71,106.03,106.03,54.68,,0,160.71,0,160.71,-0.0,0,-1,-106.03,,CN,0
TXN-00592,2025-06-17,SALE,INV-2506-0592,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1063,,Building Materials,Cement 50kg,3,741.86,0,2225.58,2225.58,675.43,2026.29,199.29,,0,2225.58,0,2225.58,-0.0,0,-3,-2026.29,,CN,0
TXN-01042,2025-10-17,SALE,INV-2510-1042,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Contractor,CUS-1153,,Building Materials,Cement 50kg,13,801.89,0.0403,10424.57,10004.46,656.18,8530.34,1474.12,,0,0.0,0,0.0,-10004.46,0,-13,-8530.34,,DK,0
TXN-01974,2026-07-01,CUSTOMER_PAYMENT,RCPT-2607-1974,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1041,,,,0,0,0,0,0,0,0,0,Customer Collection,0,17559.0,0,17559.0,17559.0,0,0,0,Mpesa,JK,0
TXN-01744,2026-04-23,SALE,INV-2604-1744,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Contractor,CUS-1046,,Agro Inputs,Maize Seed 2kg,6,635.04,0.1078,3810.24,3399.5,470.11,2820.66,578.84,,0,1699.75,0,1699.75,-1699.75,0,-6,-2820.66,,JK,0
TXN-00809,2025-08-16,SALE,INV-2508-0809,Rongai Home & Agro Supplies,Kiserian,Phone Order,Retail,CUS-1129,,Plumbing,20mm PVC Pipe 6m,1,802.46,0.08,802.46,738.26,610.77,610.77,127.49,,0,738.26,0,738.26,-0.0,0,-1,-610.77,,CN,0
